# Case 2
#
# Col. 1 Mesh point coordinate                           ( m )
# Col. 2 Electron density, mean                          ( m^{-3} )
# Col. 3 Electron density, mean standard deviation       ( m^{-3} )
# Col. 4 Electron density, population standard deviation ( m^{-3} )
# Col. 5 Ion density, mean                               ( m^{-3} )
# Col. 6 Ion density, mean standard deviation            ( m^{-3} )
# Col. 7 Ion density, population standard deviation      ( m^{-3} )
0 2.27389e+12 1.35316e+09 4.84122e+10 7.19196e+13 2.27679e+10 8.14571e+11
0.000261719 2.99015e+12 1.557e+09 5.57049e+10 7.25938e+13 2.0828e+10 7.45165e+11
0.000523438 3.9743e+12 1.89247e+09 6.7707e+10 7.35827e+13 2.12511e+10 7.60301e+11
0.000785157 4.98081e+12 2.12649e+09 7.60795e+10 7.46157e+13 2.16598e+10 7.74925e+11
0.00104688 6.04203e+12 2.36596e+09 8.4647e+10 7.57449e+13 2.21505e+10 7.9248e+11
0.0013086 7.16453e+12 2.5564e+09 9.14606e+10 7.68509e+13 2.1622e+10 7.73572e+11
0.00157031 8.35262e+12 2.76603e+09 9.89604e+10 7.7959e+13 2.17149e+10 7.76894e+11
0.00183203 9.60684e+12 2.91212e+09 1.04187e+11 7.91157e+13 2.21804e+10 7.93551e+11
0.00209375 1.09266e+13 3.07183e+09 1.09901e+11 8.03772e+13 2.17651e+10 7.78693e+11
0.00235547 1.23064e+13 3.23841e+09 1.15861e+11 8.1662e+13 2.22208e+10 7.94996e+11
0.00261719 1.37482e+13 3.35861e+09 1.20161e+11 8.30099e+13 2.31552e+10 8.28425e+11
0.00287891 1.52484e+13 3.63167e+09 1.29931e+11 8.43708e+13 2.34048e+10 8.37356e+11
0.00314063 1.68094e+13 3.81388e+09 1.36449e+11 8.58001e+13 2.41869e+10 8.65336e+11
0.00340235 1.84257e+13 4.02567e+09 1.44027e+11 8.73354e+13 2.47307e+10 8.84793e+11
0.00366407 2.0109e+13 4.26761e+09 1.52683e+11 8.89072e+13 2.50457e+10 8.96063e+11
0.00392579 2.18628e+13 4.62277e+09 1.65389e+11 9.05821e+13 2.54113e+10 9.09142e+11
0.0041875 2.36921e+13 4.89583e+09 1.75159e+11 9.23055e+13 2.67773e+10 9.58014e+11
0.00444922 2.55959e+13 5.23549e+09 1.8731e+11 9.41225e+13 2.73351e+10 9.77972e+11
0.00471094 2.75907e+13 5.57904e+09 1.99602e+11 9.60077e+13 2.76041e+10 9.87595e+11
0.00497266 2.96828e+13 5.95287e+09 2.12976e+11 9.80095e+13 2.8054e+10 1.00369e+12
0.00523438 3.18763e+13 6.50879e+09 2.32866e+11 1.00139e+14 2.94387e+10 1.05323e+12
0.0054961 3.4191e+13 7.12488e+09 2.54908e+11 1.02419e+14 2.86702e+10 1.02574e+12
0.00575782 3.66468e+13 7.67574e+09 2.74616e+11 1.04774e+14 2.82305e+10 1.01001e+12
0.00601954 3.92489e+13 8.20575e+09 2.93578e+11 1.07302e+14 3.01169e+10 1.07749e+12
0.00628126 4.20238e+13 8.78571e+09 3.14327e+11 1.09925e+14 3.16085e+10 1.13086e+12
0.00654297 4.49899e+13 9.61626e+09 3.44042e+11 1.12772e+14 3.2253e+10 1.15392e+12
0.00680469 4.81766e+13 1.04675e+10 3.74496e+11 1.15831e+14 3.29036e+10 1.1772e+12
0.00706641 5.16093e+13 1.11168e+10 3.97726e+11 1.19066e+14 3.42258e+10 1.2245e+12
0.00732813 5.5321e+13 1.20307e+10 4.30423e+11 1.22615e+14 3.45784e+10 1.23711e+12
0.00758985 5.9348e+13 1.30219e+10 4.65884e+11 1.26391e+14 3.55509e+10 1.27191e+12
0.00785157 6.37433e+13 1.41516e+10 5.06303e+11 1.30511e+14 3.56365e+10 1.27497e+12
0.00811329 6.85592e+13 1.54749e+10 5.53648e+11 1.34985e+14 3.74809e+10 1.34096e+12
0.00837501 7.38548e+13 1.67547e+10 5.99435e+11 1.39765e+14 3.84982e+10 1.37735e+12
0.00863673 7.96973e+13 1.85622e+10 6.64101e+11 1.44992e+14 3.88599e+10 1.39029e+12
0.00889845 8.61898e+13 2.07128e+10 7.41044e+11 1.50787e+14 4.12766e+10 1.47676e+12
0.00916016 9.34185e+13 2.2737e+10 8.13465e+11 1.57152e+14 4.37255e+10 1.56437e+12
0.00942188 1.01507e+14 2.54879e+10 9.11883e+11 1.64073e+14 4.81818e+10 1.7238e+12
0.0096836 1.10618e+14 2.87602e+10 1.02896e+12 1.7165e+14 4.97273e+10 1.7791e+12
0.00994532 1.20876e+14 3.1873e+10 1.14032e+12 1.7993e+14 5.21496e+10 1.86576e+12
0.010207 1.32374e+14 3.5374e+10 1.26558e+12 1.89067e+14 5.42e+10 1.93912e+12
0.0104688 1.45152e+14 3.90034e+10 1.39543e+12 1.99028e+14 5.77511e+10 2.06617e+12
0.0107305 1.59169e+14 4.24657e+10 1.5193e+12 2.098e+14 5.99369e+10 2.14437e+12
0.0109922 1.74378e+14 4.6197e+10 1.65279e+12 2.21387e+14 6.46833e+10 2.31418e+12
0.0112539 1.90657e+14 5.01345e+10 1.79367e+12 2.33763e+14 6.92347e+10 2.47701e+12
0.0115156 2.07811e+14 5.35354e+10 1.91534e+12 2.4691e+14 7.34482e+10 2.62776e+12
0.0117774 2.25634e+14 5.64352e+10 2.01909e+12 2.60815e+14 7.72627e+10 2.76423e+12
0.0120391 2.43897e+14 5.8746e+10 2.10176e+12 2.75147e+14 8.03025e+10 2.87299e+12
0.0123008 2.62342e+14 6.04058e+10 2.16114e+12 2.89875e+14 8.2261e+10 2.94306e+12
0.0125625 2.80789e+14 6.18542e+10 2.21296e+12 3.0485e+14 8.34921e+10 2.9871e+12
0.0128242 2.99041e+14 6.32004e+10 2.26113e+12 3.20139e+14 8.65063e+10 3.09494e+12
0.0130859 3.16995e+14 6.40029e+10 2.28984e+12 3.35449e+14 9.3802e+10 3.35596e+12
0.0133477 3.34544e+14 6.43594e+10 2.30259e+12 3.5067e+14 9.45776e+10 3.38371e+12
0.0136094 3.51614e+14 6.48001e+10 2.31836e+12 3.65763e+14 9.71334e+10 3.47515e+12
0.0138711 3.68203e+14 6.50899e+10 2.32873e+12 3.80701e+14 9.61443e+10 3.43976e+12
0.0141328 3.84276e+14 6.54426e+10 2.34135e+12 3.95181e+14 1.01802e+11 3.64217e+12
0.0143945 3.99823e+14 6.54054e+10 2.34001e+12 4.09438e+14 1.01581e+11 3.63429e+12
0.0146563 4.14892e+14 6.60117e+10 2.36171e+12 4.23657e+14 1.05429e+11 3.77194e+12
0.014918 4.29484e+14 6.69377e+10 2.39484e+12 4.37107e+14 1.06087e+11 3.79547e+12
0.0151797 4.43626e+14 6.77714e+10 2.42466e+12 4.50649e+14 1.11008e+11 3.97154e+12
0.0154414 4.57308e+14 6.73306e+10 2.40889e+12 4.63683e+14 1.05984e+11 3.79179e+12
0.0157031 4.70549e+14 6.72914e+10 2.40749e+12 4.76163e+14 1.07959e+11 3.86246e+12
0.0159649 4.83417e+14 6.72964e+10 2.40767e+12 4.88528e+14 1.06788e+11 3.82058e+12
0.0162266 4.95879e+14 6.7848e+10 2.4274e+12 5.00697e+14 1.11937e+11 4.00479e+12
0.0164883 5.07956e+14 6.79814e+10 2.43218e+12 5.12337e+14 1.13471e+11 4.05966e+12
0.01675 5.19684e+14 6.84435e+10 2.44871e+12 5.23684e+14 1.13012e+11 4.04323e+12
0.0170117 5.31057e+14 6.85849e+10 2.45377e+12 5.34649e+14 1.12443e+11 4.02288e+12
0.0172735 5.42102e+14 6.86144e+10 2.45482e+12 5.45565e+14 1.19824e+11 4.28695e+12
0.0175352 5.52849e+14 6.91261e+10 2.47313e+12 5.56262e+14 1.14314e+11 4.08982e+12
0.0177969 5.63288e+14 6.91377e+10 2.47354e+12 5.66104e+14 1.16082e+11 4.15308e+12
0.0180586 5.73426e+14 6.92438e+10 2.47734e+12 5.76127e+14 1.15497e+11 4.13214e+12
0.0183203 5.83279e+14 7.02566e+10 2.51358e+12 5.86088e+14 1.22957e+11 4.39905e+12
0.018582 5.92849e+14 6.99952e+10 2.50423e+12 5.95294e+14 1.19926e+11 4.29061e+12
0.0188438 6.02141e+14 6.98327e+10 2.49841e+12 6.04556e+14 1.1618e+11 4.15658e+12
0.0191055 6.11151e+14 6.94323e+10 2.48409e+12 6.13217e+14 1.17968e+11 4.22056e+12
0.0193672 6.19921e+14 7.01016e+10 2.50803e+12 6.22012e+14 1.19053e+11 4.25936e+12
0.0196289 6.28498e+14 7.03441e+10 2.51671e+12 6.3047e+14 1.19414e+11 4.27227e+12
0.0198906 6.36835e+14 7.06443e+10 2.52745e+12 6.38741e+14 1.22154e+11 4.3703e+12
0.0201524 6.44879e+14 7.05287e+10 2.52331e+12 6.46665e+14 1.19126e+11 4.26199e+12
0.0204141 6.52719e+14 7.09482e+10 2.53832e+12 6.54468e+14 1.19808e+11 4.28638e+12
0.0206758 6.60347e+14 7.20938e+10 2.57931e+12 6.61862e+14 1.23238e+11 4.40909e+12
0.0209375 6.67742e+14 7.22661e+10 2.58547e+12 6.69264e+14 1.20835e+11 4.32313e+12
0.0211992 6.74936e+14 7.1757e+10 2.56726e+12 6.76528e+14 1.19427e+11 4.27275e+12
0.021461 6.81931e+14 7.15314e+10 2.55919e+12 6.83277e+14 1.20005e+11 4.29341e+12
0.0217227 6.88735e+14 7.18678e+10 2.57122e+12 6.90282e+14 1.23878e+11 4.43199e+12
0.0219844 6.9532e+14 7.20352e+10 2.57721e+12 6.96531e+14 1.25751e+11 4.49899e+12
0.0222461 7.0171e+14 7.23924e+10 2.58999e+12 7.02937e+14 1.24096e+11 4.4398e+12
0.0225078 7.07893e+14 7.25401e+10 2.59527e+12 7.0929e+14 1.23147e+11 4.40582e+12
0.0227696 7.13891e+14 7.28074e+10 2.60484e+12 7.14949e+14 1.24738e+11 4.46276e+12
0.0230313 7.19727e+14 7.39509e+10 2.64575e+12 7.20903e+14 1.29945e+11 4.64906e+12
0.023293 7.25421e+14 7.37283e+10 2.63778e+12 7.2649e+14 1.23375e+11 4.414e+12
0.0235547 7.30908e+14 7.34382e+10 2.62741e+12 7.31996e+14 1.22057e+11 4.36685e+12
0.0238164 7.36203e+14 7.40395e+10 2.64892e+12 7.37197e+14 1.28866e+11 4.61046e+12
0.0240781 7.41315e+14 7.45583e+10 2.66748e+12 7.42404e+14 1.29837e+11 4.64518e+12
0.0243399 7.46284e+14 7.47095e+10 2.67289e+12 7.47187e+14 1.30644e+11 4.67406e+12
0.0246016 7.51114e+14 7.47147e+10 2.67308e+12 7.52154e+14 1.31816e+11 4.71599e+12
0.0248633 7.55732e+14 7.42961e+10 2.6581e+12 7.56668e+14 1.26704e+11 4.53309e+12
0.025125 7.60183e+14 7.46821e+10 2.67191e+12 7.60964e+14 1.27884e+11 4.57533e+12
0.0253867 7.64507e+14 7.46649e+10 2.67129e+12 7.65492e+14 1.28602e+11 4.60102e+12
0.0256485 7.68694e+14 7.37121e+10 2.6372e+12 7.69433e+14 1.24272e+11 4.44609e+12
0.0259102 7.72702e+14 7.34553e+10 2.62802e+12 7.73646e+14 1.26466e+11 4.52459e+12
0.0261719 7.7652e+14 7.29224e+10 2.60895e+12 7.77326e+14 1.27819e+11 4.573e+12
0.0264336 7.80219e+14 7.3257e+10 2.62092e+12 7.80875e+14 1.2742e+11 4.55872e+12
0.0266953 7.83777e+14 7.34183e+10 2.62669e+12 7.84811e+14 1.26499e+11 4.52578e+12
0.0269571 7.87171e+14 7.32982e+10 2.6224e+12 7.87659e+14 1.26773e+11 4.53557e+12
0.0272188 7.9045e+14 7.42171e+10 2.65527e+12 7.91335e+14 1.31115e+11 4.69091e+12
0.0274805 7.93595e+14 7.42675e+10 2.65708e+12 7.94302e+14 1.30805e+11 4.67981e+12
0.0277422 7.96538e+14 7.35988e+10 2.63315e+12 7.97298e+14 1.32006e+11 4.72279e+12
0.0280039 7.99323e+14 7.31956e+10 2.61873e+12 7.9998e+14 1.3418e+11 4.80058e+12
0.0282657 8.02026e+14 7.37289e+10 2.6378e+12 8.02709e+14 1.2983e+11 4.64493e+12
0.0285274 8.04615e+14 7.33788e+10 2.62528e+12 8.05259e+14 1.34348e+11 4.80657e+12
0.0287891 8.07024e+14 7.31869e+10 2.61842e+12 8.07831e+14 1.29183e+11 4.62181e+12
0.0290508 8.09315e+14 7.36715e+10 2.63575e+12 8.09885e+14 1.26962e+11 4.54232e+12
0.0293125 8.1145e+14 7.4467e+10 2.66421e+12 8.12165e+14 1.32402e+11 4.73695e+12
0.0295742 8.13449e+14 7.46306e+10 2.67006e+12 8.14058e+14 1.27902e+11 4.57597e+12
0.029836 8.15333e+14 7.48624e+10 2.67836e+12 8.16002e+14 1.3233e+11 4.73437e+12
0.0300977 8.17041e+14 7.39142e+10 2.64443e+12 8.17658e+14 1.3647e+11 4.8825e+12
0.0303594 8.18642e+14 7.39338e+10 2.64514e+12 8.19269e+14 1.33778e+11 4.78619e+12
0.0306211 8.20114e+14 7.32738e+10 2.62152e+12 8.20738e+14 1.31377e+11 4.7003e+12
0.0308828 8.21471e+14 7.26104e+10 2.59779e+12 8.2211e+14 1.34541e+11 4.8135e+12
0.0311446 8.22705e+14 7.27448e+10 2.6026e+12 8.23269e+14 1.32456e+11 4.73891e+12
0.0314063 8.23769e+14 7.22165e+10 2.5837e+12 8.24394e+14 1.37429e+11 4.91681e+12
0.031668 8.24702e+14 7.17692e+10 2.56769e+12 8.25284e+14 1.33111e+11 4.76231e+12
0.0319297 8.2551e+14 7.10804e+10 2.54305e+12 8.26084e+14 1.35151e+11 4.83533e+12
0.0321914 8.26213e+14 7.21294e+10 2.58058e+12 8.26783e+14 1.30572e+11 4.67147e+12
0.0324532 8.26802e+14 7.22444e+10 2.58469e+12 8.27487e+14 1.3221e+11 4.73007e+12
0.0327149 8.27256e+14 7.27983e+10 2.60451e+12 8.27749e+14 1.3207e+11 4.72508e+12
0.0329766 8.27563e+14 7.26583e+10 2.5995e+12 8.28197e+14 1.30091e+11 4.65427e+12
0.0332383 8.27744e+14 7.19108e+10 2.57276e+12 8.28333e+14 1.31172e+11 4.69294e+12
0.0335 8.27805e+14 7.23993e+10 2.59023e+12 8.28298e+14 1.28379e+11 4.59303e+12
0.0337618 8.27737e+14 7.28946e+10 2.60796e+12 8.28456e+14 1.3501e+11 4.83026e+12
0.0340235 8.27552e+14 7.27501e+10 2.60279e+12 8.28071e+14 1.30607e+11 4.67274e+12
0.0342852 8.27208e+14 7.27684e+10 2.60344e+12 8.27825e+14 1.33302e+11 4.76916e+12
0.0345469 8.26746e+14 7.29697e+10 2.61064e+12 8.27303e+14 1.32245e+11 4.73132e+12
0.0348086 8.26185e+14 7.30198e+10 2.61243e+12 8.26815e+14 1.35158e+11 4.83557e+12
0.0350703 8.25467e+14 7.29175e+10 2.60878e+12 8.26076e+14 1.32706e+11 4.74785e+12
0.0353321 8.24629e+14 7.2387e+10 2.5898e+12 8.25135e+14 1.28938e+11 4.61303e+12
0.0355938 8.23675e+14 7.28065e+10 2.60481e+12 8.24375e+14 1.33624e+11 4.78068e+12
0.0358555 8.22579e+14 7.29512e+10 2.60998e+12 8.23125e+14 1.3211e+11 4.72651e+12
0.0361172 8.21359e+14 7.28331e+10 2.60575e+12 8.22027e+14 1.32908e+11 4.75506e+12
0.0363789 8.2001e+14 7.22073e+10 2.58337e+12 8.20478e+14 1.29466e+11 4.63193e+12
0.0366407 8.18553e+14 7.23641e+10 2.58898e+12 8.19411e+14 1.3368e+11 4.7827e+12
0.0369024 8.16946e+14 7.21416e+10 2.58102e+12 8.17372e+14 1.29576e+11 4.63587e+12
0.0371641 8.15222e+14 7.17968e+10 2.56868e+12 8.15979e+14 1.29734e+11 4.6415e+12
0.0374258 8.13347e+14 7.17658e+10 2.56757e+12 8.13918e+14 1.27501e+11 4.56162e+12
0.0376875 8.11328e+14 7.17698e+10 2.56771e+12 8.12038e+14 1.30841e+11 4.6811e+12
0.0379493 8.09184e+14 7.22858e+10 2.58618e+12 8.09831e+14 1.29744e+11 4.64186e+12
0.038211 8.06895e+14 7.21363e+10 2.58083e+12 8.07489e+14 1.33883e+11 4.78994e+12
0.0384727 8.04519e+14 7.08804e+10 2.5359e+12 8.05329e+14 1.29222e+11 4.62319e+12
